Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-BR-8366,0.6045656,0.29466632,0.5835563,0.5415095,0.5601795,0.5428061,0.50286514,0.39298123,0.44732925,0.4657917,0.3178301,0.47637486,0.5619211,0.4493663,0.5468255,0.5078113,0.644586,0.4092137,0.36423096,0.6590198,0.44140354,0.44683716,0.23845035,0.34078246,0.57937956,0.5198334,0.39923906,0.6747236,0.3439937,0.42706242,0.43705463,0.499685,0.56760186,0.4822819,0.47417182,0.42274255,0.41609967,0.5851064,0.66097856,0.60254544,0.39818448,0.39623266,0.43537393,0.57596517,0.47067574,0.599931,0.37053287,0.7513185,0.6369938,0.4037037,0.5096191,0.28554103,0.6130177,0.5445822,0.35363483,0.47288123,0.59876424,0.5330266,0.6353079,0.6034417,0.34104323,0.5573482,0.56792194,0.5876722,0.4943907,0.57889956,0.24186489,0.50716555,0.668471,0.535024,0.44182163,0.4213133,0.48756248,0.41552764,0.5086388,0.6075114,0.30851668,0.3505001,0.28405753,0.45857584,0.2917348,0.294272,0.6228212,0.656002,0.3896227,0.58720607,0.44950765,0.47759587,0.45083445,0.49338707,0.22902186,0.5694127,0.50268847,0.41279912,0.2912081,0.45099273,0.51104516,0.6072436,0.5498316,0.6949756
TCGA-BR-8367,0.51455784,0.43924093,0.49793345,0.5209913,0.442377,0.3914531,0.53949827,0.52196026,0.49064565,0.5165849,0.39803305,0.3605322,0.7144224,0.4306926,0.37902373,0.33777308,0.61791646,0.53575224,0.45189148,0.64111924,0.4599224,0.50957143,0.4638109,0.32652432,0.4340318,0.5320205,0.22769101,0.4976982,0.538566,0.34279722,0.41647825,0.54278404,0.51275754,0.5051026,0.59810585,0.28714138,0.5095954,0.50150853,0.32403624,0.58601576,0.4435784,0.5095238,0.4019902,0.3919925,0.47808677,0.59632874,0.56611,0.61839366,0.5891335,0.5717943,0.5852082,0.37269497,0.6699434,0.4488715,0.46322203,0.3424962,0.22926652,0.6498401,0.58904946,0.48390514,0.3352247,0.38783985,0.39420694,0.6603079,0.51350224,0.4199059,0.41350862,0.42026567,0.45969638,0.4039203,0.48311377,0.2755882,0.35776427,0.50277185,0.5370298,0.33420756,0.48710644,0.47960156,0.61491996,0.53339493,0.43552274,0.46471307,0.31678167,0.58747256,0.31925216,0.50718516,0.5070621,0.49891758,0.50601786,0.3442791,0.47107533,0.3611556,0.5579919,0.46345237,0.5431315,0.4131569,0.48252916,0.4351315,0.5198115,0.48865956
TCGA-BR-8368,0.42211553,0.56620526,0.8643836,0.42161006,0.75087714,0.5740943,0.67585343,0.4220822,0.30930093,0.44704667,0.52612257,0.29238567,0.24952924,0.23775782,0.6822767,0.62576175,0.68458307,0.44110498,0.4396805,0.28621683,0.7347595,0.6622572,0.5623173,0.38743776,0.4544809,0.5992263,0.47395462,0.6586653,0.30176568,0.42713442,0.52475154,0.46267673,0.37967312,0.3894153,0.17056534,0.46993995,0.53171587,0.46529537,0.70569515,0.4032072,0.13563576,0.67196536,0.3910353,0.818569,0.5526898,0.5005379,0.4515937,0.5760076,0.5100226,0.4655222,0.5615838,0.6613679,0.4232083,0.6961888,0.30846763,0.49438757,0.62814164,0.6423178,0.59884584,0.3434224,0.18178742,0.29629982,0.2969754,0.4688076,0.47849438,0.53432703,0.5198946,0.62348074,0.4036898,0.5425697,0.59818983,0.60603255,0.5711266,0.3874671,0.49264348,0.5285116,0.55781794,0.24277943,0.37196672,0.5867668,0.50875074,0.71563804,0.7094044,0.55086756,0.4958688,0.8519824,0.573503,0.5208788,0.56981844,0.68626803,0.39080822,0.5398048,0.5389905,0.26917356,0.5454258,0.5397284,0.257998,0.47395524,0.61247516,0.34745458
TCGA-BR-8369,0.7286338,0.25968233,0.45825708,0.47293472,0.44821963,0.40463632,0.6403823,0.4441207,0.54640484,0.58551943,0.6368969,0.52585316,0.5053254,0.30305308,0.42885807,0.24598807,0.40915814,0.46433094,0.19936997,0.3670225,0.5339582,0.5236451,0.48844552,0.33717048,0.6406685,0.391106,0.23604053,0.7103576,0.71818966,0.19560604,0.3424051,0.39712352,0.5468507,0.6899697,0.41257554,0.34595707,0.3858198,0.74061364,0.4099868,0.53840816,0.26045772,0.6774523,0.54451936,0.6376902,0.27470976,0.47195333,0.55054235,0.6948192,0.60812426,0.6618189,0.219455,0.597826,0.63053954,0.39935157,0.6759119,0.26113677,0.5269438,0.4594645,0.5504845,0.45586392,0.5034356,0.6330536,0.58148944,0.40947348,0.5115208,0.28105167,0.58044904,0.343754,0.5895244,0.6840851,0.5600133,0.4858586,0.27994704,0.4346299,0.42344004,0.33309656,0.40204522,0.5669714,0.36543125,0.43884012,0.34364673,0.56238514,0.5988837,0.5912656,0.26136476,0.69760334,0.54145527,0.3434951,0.4031555,0.64209306,0.46299678,0.54247636,0.6817174,0.33054,0.22778192,0.24600782,0.63131714,0.64705575,0.3219421,0.5829013
TCGA-BR-8371,0.59260666,0.5124634,0.29283968,0.3665142,0.37612832,0.53706473,0.3870942,0.6851461,0.5661677,0.50229824,0.29729205,0.5305679,0.7360414,0.47505483,0.32421595,0.27821964,0.513646,0.5146556,0.32372916,0.5790249,0.52682316,0.5391411,0.42901796,0.3015712,0.31959847,0.5394902,0.20481227,0.6645928,0.5505854,0.30743396,0.30887198,0.5716475,0.60093486,0.69882,0.7031609,0.3184176,0.3483122,0.49333203,0.45041347,0.5523952,0.5167656,0.35198653,0.5162126,0.36401445,0.47229,0.53263116,0.55008936,0.6452004,0.67735404,0.39707676,0.43797654,0.43343812,0.6893581,0.30872697,0.62991,0.5662144,0.23622094,0.59872574,0.41854215,0.34740165,0.44331867,0.56295586,0.638733,0.62354183,0.5861219,0.46938044,0.47943914,0.37502524,0.48234552,0.4039893,0.5910168,0.23650095,0.3811877,0.5520259,0.6654285,0.27451545,0.43603563,0.48916584,0.6469567,0.38920683,0.41080603,0.38689488,0.29377788,0.5415399,0.35536286,0.47589803,0.46614724,0.5405499,0.38345733,0.35438287,0.37491974,0.33477584,0.38816857,0.586763,0.65301275,0.40548998,0.55864245,0.56460994,0.4531256,0.61082786
TCGA-BR-8372,0.71430945,0.30149722,0.5412854,0.6937269,0.70350575,0.6144647,0.84515643,0.55554914,0.24643299,0.45286396,0.21131003,0.63612485,0.43901703,0.6138568,0.43472514,0.3088265,0.46199268,0.40606308,0.40101844,0.5919099,0.7235342,0.4166808,0.49763703,0.47253576,0.50948787,0.6441457,0.2442401,0.51268744,0.26684973,0.3165015,0.45400062,0.60477567,0.36511666,0.65044093,0.33484083,0.27290165,0.47032523,0.59241974,0.5581386,0.4112592,0.308562,0.62768435,0.3753911,0.3934211,0.6172253,0.71798134,0.6887683,0.82232225,0.37813878,0.44960946,0.62836474,0.3181843,0.80535614,0.65621674,0.32030353,0.45047903,0.25368887,0.3797575,0.5313178,0.2917376,0.4521581,0.22606465,0.5511096,0.7311314,0.3829051,0.48714247,0.54105854,0.600538,0.23414862,0.29278404,0.30657303,0.41372755,0.61626285,0.70657486,0.6670953,0.5167806,0.61306196,0.21055119,0.62452674,0.255452,0.69036853,0.42122838,0.34019765,0.7277992,0.23129636,0.551641,0.41645145,0.27981764,0.51529884,0.64523435,0.5273,0.5413475,0.19654122,0.26306283,0.4073732,0.6466053,0.4999652,0.31453022,0.49376258,0.39859393
TCGA-BR-8373,0.624141,0.614293,0.29720974,0.65833235,0.6619516,0.49692672,0.30465305,0.40361565,0.64744616,0.5594398,0.42844972,0.5437936,0.73470855,0.49117953,0.6633488,0.5267631,0.4427163,0.6970676,0.6676525,0.6026253,0.5602439,0.30068636,0.16802388,0.47774464,0.4597069,0.49789023,0.25897333,0.5732508,0.5674177,0.56594586,0.75965464,0.38860106,0.4287945,0.5625597,0.611907,0.38334042,0.7334451,0.62283397,0.46362835,0.62752247,0.44453347,0.7464533,0.3821442,0.560213,0.19608894,0.4645176,0.5719676,0.39655587,0.5833721,0.66149306,0.4822104,0.41788784,0.65951085,0.371863,0.44460166,0.67439383,0.50867003,0.3338532,0.6092794,0.7567359,0.26058477,0.59141207,0.2227919,0.71131086,0.47158948,0.54086757,0.5557711,0.2287414,0.7127129,0.5172008,0.7341851,0.65568703,0.39417225,0.19942792,0.30678082,0.23279604,0.6965604,0.6869739,0.5482516,0.7534325,0.4754454,0.22597188,0.6082699,0.32177627,0.34106952,0.66528875,0.66190624,0.2633137,0.28797936,0.27427143,0.53034216,0.476994,0.59075254,0.29387295,0.2910768,0.38454887,0.56903917,0.22047226,0.45868707,0.3396408
TCGA-BR-8380,0.58148664,0.50977945,0.39799818,0.4334216,0.44330308,0.5109523,0.4541155,0.69008076,0.5841756,0.48634163,0.37082142,0.4763632,0.7625141,0.42716196,0.2796873,0.27201533,0.59078366,0.5025674,0.35798287,0.6287124,0.44311225,0.55398995,0.3912261,0.28568798,0.38708663,0.5506442,0.20809433,0.610469,0.4794526,0.4076702,0.40736997,0.64319056,0.65385485,0.6203178,0.6257341,0.26582476,0.44113407,0.486573,0.3585611,0.504241,0.55470824,0.38871753,0.4485647,0.36967567,0.42949596,0.60746443,0.46637014,0.5714089,0.6867484,0.5198314,0.53520125,0.47128034,0.6913588,0.33157867,0.59350556,0.4088721,0.2522018,0.6246317,0.4625706,0.45001745,0.42710948,0.41672206,0.50157464,0.55703354,0.49305087,0.45108533,0.45044664,0.3647895,0.47896338,0.43127272,0.6273957,0.25939858,0.36205035,0.46314335,0.65423423,0.30050117,0.45683378,0.48150885,0.6970529,0.47812426,0.3926475,0.4088779,0.2664038,0.5168332,0.3327598,0.53662366,0.4854284,0.4887299,0.3399185,0.3687276,0.41106543,0.3124373,0.38484216,0.5398034,0.6468123,0.40864486,0.5022683,0.5122484,0.5630025,0.52494645
TCGA-BR-8381,0.60846686,0.3083509,0.43308783,0.42037296,0.3709342,0.4723441,0.47592932,0.40659833,0.374978,0.53568226,0.3261023,0.43578613,0.62362397,0.4905674,0.6285697,0.5907135,0.52852285,0.39458442,0.4838781,0.49499208,0.6671384,0.40876195,0.29404116,0.29034367,0.4888654,0.50084746,0.43819308,0.61173254,0.3937034,0.3410741,0.4169798,0.4797212,0.33312285,0.42681152,0.64747334,0.59169686,0.37347806,0.53184235,0.37959686,0.5351549,0.5434549,0.38308346,0.43291304,0.5611216,0.5668673,0.5638553,0.5913831,0.7047346,0.5114528,0.3513476,0.4843929,0.31267428,0.6439309,0.5366983,0.5061289,0.3990646,0.399257,0.43438724,0.6226454,0.5361342,0.43122414,0.38313383,0.61189896,0.7349767,0.45594406,0.4027324,0.2359494,0.51679564,0.45954317,0.4094348,0.41417986,0.34910014,0.54844373,0.7053058,0.5175866,0.4942611,0.37153375,0.4676277,0.5026386,0.40965587,0.3964694,0.42815363,0.43627316,0.64007324,0.42662454,0.39368248,0.36952078,0.568918,0.63336945,0.41822284,0.26999655,0.41071576,0.5045446,0.50601757,0.48159492,0.5317904,0.44546628,0.4462821,0.58182466,0.3878643
TCGA-BR-8382,0.273796,0.6328247,0.62036115,0.45598093,0.44103694,0.8168657,0.49971366,0.59888583,0.30810082,0.45343316,0.23336372,0.43892026,0.25184923,0.5060927,0.43960822,0.3930674,0.33218428,0.3720929,0.47254235,0.31677824,0.5305645,0.5743997,0.45971203,0.49190837,0.51065755,0.4485337,0.3193249,0.5673841,0.28505367,0.47450966,0.48540932,0.5023213,0.4347599,0.6304537,0.42798364,0.2261321,0.26412088,0.36904812,0.45358804,0.3705083,0.40976197,0.29748866,0.5797886,0.6379842,0.7896443,0.39106116,0.56557566,0.3826091,0.5722802,0.3728349,0.6743064,0.55591667,0.6548124,0.53993213,0.45187062,0.49025995,0.66801745,0.518228,0.52754664,0.27327093,0.3539129,0.30276233,0.702604,0.3953347,0.45701665,0.69993085,0.63922924,0.56301796,0.6447701,0.5135107,0.4410966,0.5958135,0.4991738,0.61129755,0.52626795,0.5500408,0.49469504,0.18231359,0.40201026,0.3180874,0.68941003,0.43473268,0.59940434,0.50784725,0.29522753,0.6042702,0.4315643,0.54734284,0.5028511,0.5254905,0.3692851,0.6194667,0.42508078,0.4354547,0.3618654,0.47968107,0.6066055,0.6658252,0.5053091,0.6208912
TCGA-BR-8384,0.537585,0.5355445,0.3007904,0.411301,0.41075352,0.5130698,0.43287307,0.69651717,0.5281424,0.48460397,0.2942314,0.44000915,0.7042856,0.50350267,0.3490655,0.3358637,0.47643328,0.588572,0.34574628,0.67696184,0.48832983,0.52191937,0.38233495,0.3162797,0.3474524,0.42602563,0.22170901,0.6334448,0.4490323,0.3211478,0.29732922,0.5727885,0.6268109,0.5420087,0.70352685,0.3120106,0.37472785,0.5204466,0.42407358,0.5622054,0.59738636,0.39521423,0.5537821,0.37152368,0.44200113,0.5660305,0.527214,0.552324,0.7173253,0.4422398,0.48412976,0.36475626,0.72162896,0.330961,0.58079875,0.52706635,0.29942846,0.56934917,0.41772944,0.38907522,0.53011155,0.41780576,0.5564873,0.6479967,0.53077054,0.53877723,0.47548854,0.40220112,0.50782526,0.36438662,0.5578816,0.2629035,0.40799832,0.50042003,0.61595076,0.30319256,0.5441775,0.453532,0.6624947,0.51707387,0.3892703,0.33093226,0.3094487,0.43669415,0.35904616,0.42208442,0.50416684,0.4438526,0.40940672,0.34076875,0.4093439,0.33117723,0.45569378,0.5787453,0.6387517,0.36143613,0.51972795,0.5064417,0.43704018,0.61962533
TCGA-BR-8483,0.23178901,0.32616016,0.25147495,0.22142738,0.5044779,0.43501008,0.18178633,0.43396622,0.83075887,0.44711915,0.77415556,0.61741906,0.24171671,0.35859323,0.55759907,0.6291842,0.5272065,0.6236304,0.46876854,0.2762678,0.75873506,0.40409893,0.38668168,0.35235494,0.252253,0.5004391,0.49111253,0.2232949,0.68520516,0.23318146,0.58977085,0.5416153,0.31624007,0.3726563,0.433512,0.62299436,0.5572293,0.62162095,0.26006344,0.57945186,0.60185933,0.6370218,0.4634008,0.42880815,0.38941967,0.6706438,0.7404512,0.5523255,0.2795078,0.22440544,0.1816222,0.6998873,0.5450283,0.6090795,0.63248706,0.38865548,0.19708419,0.24225129,0.23521292,0.32901192,0.6227949,0.69515455,0.3355374,0.28272206,0.63784885,0.2677509,0.7388481,0.22517785,0.32810238,0.42821896,0.38146764,0.2744592,0.7540288,0.77241945,0.41767475,0.37020314,0.43184885,0.7597514,0.46710485,0.57361984,0.66353685,0.3408152,0.76156753,0.18049155,0.35125452,0.5995383,0.34539,0.69695246,0.522349,0.4032544,0.6975545,0.5517857,0.25382966,0.8551972,0.62119025,0.73195815,0.39698976,0.25527865,0.53409475,0.20173916
TCGA-BR-8484,0.46410036,0.4548204,0.31899527,0.5720114,0.57193416,0.46188954,0.40187484,0.33814484,0.6044266,0.5535263,0.54230314,0.29362106,0.72750884,0.37691367,0.6277221,0.7070098,0.65084547,0.6913307,0.7089027,0.73571086,0.40552777,0.3261531,0.6019309,0.3220424,0.6985441,0.405529,0.37165433,0.64976305,0.48376054,0.47353423,0.5908306,0.63899076,0.5985644,0.20453347,0.5893847,0.51990974,0.54779905,0.5101399,0.27359334,0.4086184,0.47016114,0.69059753,0.49563533,0.397299,0.3869617,0.588326,0.60507613,0.64091337,0.24849696,0.45558503,0.48788327,0.23768647,0.4167548,0.54242283,0.6055149,0.4147777,0.33176187,0.398909,0.3852741,0.7083862,0.4400754,0.28927964,0.39873892,0.36241877,0.4178121,0.46779662,0.22990876,0.43823263,0.6572933,0.41904435,0.34078413,0.43449652,0.37647653,0.48911247,0.40335393,0.25216874,0.63230234,0.69122154,0.6444857,0.54970515,0.57360184,0.38209614,0.30069727,0.39878896,0.56580377,0.48159093,0.6824156,0.49656948,0.6626135,0.5241054,0.38032883,0.33470333,0.64621294,0.32363135,0.40648764,0.42387974,0.3157568,0.47873497,0.6567544,0.34525782
TCGA-BR-8485,0.3907253,0.39401573,0.43441996,0.26455814,0.34939748,0.58656317,0.49836153,0.34161755,0.6712475,0.48004,0.6440155,0.23091939,0.43065578,0.4486705,0.4833991,0.6039305,0.6395527,0.36717215,0.5620326,0.38410413,0.26439738,0.32803935,0.44496265,0.26684338,0.8030525,0.49093544,0.45612073,0.45396173,0.57222724,0.54781556,0.6864033,0.5728603,0.56150097,0.55295765,0.43273067,0.48621744,0.7338609,0.59802043,0.44217873,0.54495704,0.28214246,0.5594594,0.38359627,0.25989318,0.47625646,0.57772315,0.3792797,0.39760852,0.57242155,0.41105598,0.5100102,0.43951023,0.41663033,0.57400924,0.7350581,0.37351716,0.5730671,0.64185977,0.37962604,0.66784626,0.52990544,0.50873196,0.38112384,0.46336412,0.2834251,0.50389165,0.52830875,0.45944035,0.6749271,0.44499296,0.36992678,0.46891025,0.5658448,0.3790727,0.58005685,0.46570936,0.6376992,0.40416014,0.4582953,0.48964435,0.5212813,0.5887807,0.6837789,0.32233745,0.33963627,0.41540518,0.348709,0.32562563,0.42832494,0.4270517,0.5566786,0.3482967,0.6167828,0.6131375,0.44408152,0.48618364,0.53554463,0.23765899,0.28328037,0.31779787
TCGA-BR-8486,0.5595846,0.57272804,0.57406086,0.65213954,0.5893309,0.3645417,0.6560652,0.52245533,0.38654274,0.54837674,0.70583975,0.4306829,0.40915036,0.30784106,0.677132,0.68613636,0.60731363,0.6233112,0.40681636,0.5787847,0.43754295,0.4163623,0.30415827,0.48263106,0.6231082,0.6914337,0.4931906,0.24595538,0.50433385,0.35674834,0.50535685,0.39920774,0.5021446,0.2826026,0.3507463,0.51847464,0.69901025,0.49153596,0.4538006,0.49367493,0.4498199,0.37602836,0.5637616,0.39908463,0.27941403,0.65357614,0.26606148,0.56781983,0.5766676,0.40732405,0.7579578,0.5244656,0.44341186,0.64615405,0.52979517,0.34032184,0.5565524,0.35896218,0.5509775,0.7641462,0.5079216,0.35174543,0.20894709,0.61831367,0.3602861,0.45297828,0.5580064,0.47909725,0.6500901,0.44782722,0.42077982,0.6564161,0.66643524,0.37545872,0.49750602,0.6373151,0.29455495,0.4423518,0.39460543,0.48913082,0.2989874,0.58670557,0.5060178,0.40090036,0.43445748,0.34199828,0.40326935,0.3298694,0.5496851,0.5362489,0.55148536,0.46975955,0.69598114,0.56138664,0.32994467,0.59600276,0.25365132,0.5133312,0.7298596,0.5295886
TCGA-BR-8487,0.641169,0.6934119,0.5221577,0.49246114,0.43997365,0.31853598,0.43890774,0.6582371,0.5730933,0.38703865,0.3361733,0.27360725,0.17570919,0.54338753,0.09901499,0.7516446,0.41246822,0.4188951,0.64701045,0.21354881,0.78877604,0.59699714,0.79028517,0.54203457,0.7108131,0.58647275,0.5609776,0.530674,0.5691472,0.3504691,0.38570237,0.3987761,0.16282988,0.42501998,0.32568294,0.1885619,0.44345132,0.7457655,0.688102,0.38279796,0.45438963,0.21161881,0.6984707,0.61944366,0.73354065,0.37546593,0.4043605,0.26792863,0.40221006,0.2568379,0.28451553,0.18849108,0.41826117,0.6576631,0.57508796,0.3938319,0.5374621,0.6083261,0.5492218,0.6420312,0.49981353,0.4163731,0.7844627,0.47044075,0.47040242,0.28681105,0.23733445,0.4861415,0.3973143,0.6362413,0.54297596,0.69371605,0.842252,0.6255444,0.72619784,0.8006849,0.41756535,0.5035281,0.46896625,0.28573722,0.61991596,0.27475443,0.73409796,0.41888767,0.76531696,0.5294412,0.121083036,0.58454347,0.6450982,0.52475154,0.5070586,0.8482338,0.25543702,0.50849575,0.44973367,0.3276795,0.5817495,0.39656416,0.29099777,0.15491082
TCGA-BR-8588,0.43675596,0.6071991,0.5073253,0.3422325,0.30179527,0.53688425,0.32804233,0.4846655,0.4580724,0.5729169,0.40597957,0.33241147,0.5262408,0.45271984,0.321136,0.41797185,0.4538495,0.56359696,0.6711151,0.51791275,0.584961,0.4563199,0.4830693,0.32822287,0.54331946,0.50642544,0.307366,0.61957484,0.64756656,0.2866917,0.42545837,0.44524816,0.48540905,0.5426806,0.5392808,0.30155492,0.49913573,0.40812343,0.40688092,0.519142,0.357267,0.45076528,0.4996112,0.44964725,0.57454014,0.41993618,0.5226235,0.45976073,0.59695023,0.49657655,0.57086074,0.36268744,0.63875264,0.35056412,0.47187442,0.41481304,0.47704005,0.6888897,0.53841126,0.5115833,0.33316022,0.40182906,0.47096497,0.59812206,0.39712209,0.5438915,0.48329502,0.48844945,0.62472725,0.44894487,0.4723063,0.51975507,0.3139844,0.3380483,0.48213822,0.6372416,0.48139036,0.51424795,0.37633345,0.5883719,0.4184681,0.36230272,0.5954111,0.5002058,0.37028408,0.44705564,0.4519619,0.62903947,0.4368268,0.5364305,0.25253102,0.47144517,0.5623042,0.5384845,0.4175398,0.29456753,0.63937414,0.54839396,0.46830642,0.46466127
TCGA-BR-8589,0.6225261,0.34539032,0.39052707,0.68051755,0.31705776,0.5298608,0.38492075,0.42055154,0.27422288,0.6372566,0.11907244,0.5021001,0.57485515,0.6043685,0.7157394,0.730312,0.56144047,0.43340114,0.43949363,0.44733772,0.41662735,0.5377494,0.162706,0.56596816,0.66617817,0.24487005,0.56544256,0.8000181,0.18270916,0.61141735,0.6352495,0.694229,0.38315612,0.18789628,0.53460217,0.52095723,0.5167515,0.2329061,0.53179777,0.35644037,0.26552647,0.74237317,0.56583565,0.57300574,0.78303266,0.24172667,0.43631452,0.68593997,0.29616103,0.614,0.4138242,0.15447822,0.465467,0.4631796,0.4790943,0.5851778,0.5734595,0.6030216,0.521411,0.69493604,0.707793,0.62037367,0.64050156,0.6956568,0.48885882,0.6529155,0.35872912,0.4721009,0.23682852,0.56736064,0.2656197,0.17360605,0.60218394,0.4886132,0.6460484,0.55148005,0.47310293,0.30838484,0.5840411,0.45158228,0.48504484,0.5800999,0.6080601,0.76795673,0.398985,0.41600266,0.35563982,0.60844004,0.7544167,0.33169794,0.2800442,0.4787292,0.662736,0.30277824,0.48208934,0.5548758,0.25727087,0.42643487,0.40341482,0.67355645
TCGA-BR-8590,0.5832622,0.4493345,0.50334245,0.45800436,0.528077,0.39333364,0.5425408,0.49095398,0.47639474,0.53461313,0.4353713,0.46600777,0.70212996,0.46841133,0.45945114,0.38366818,0.5443371,0.50974697,0.40922806,0.6692332,0.44315797,0.39607826,0.4043692,0.203085,0.42700708,0.50597245,0.2504713,0.54081696,0.47950822,0.24868283,0.41482303,0.62152946,0.5768012,0.4247077,0.6461786,0.36019868,0.37963846,0.4132008,0.2744034,0.6339104,0.553019,0.4567278,0.42005605,0.42379117,0.48145962,0.5422806,0.49134043,0.59258574,0.5987816,0.4749543,0.5930933,0.42434826,0.69095045,0.36354893,0.5123409,0.31139693,0.31055325,0.6391473,0.44376275,0.48717934,0.36421937,0.40407598,0.48198998,0.5359231,0.45056784,0.4378217,0.35697484,0.3026307,0.41212755,0.45646188,0.48197156,0.3424483,0.469034,0.55330896,0.5298847,0.32904673,0.4888861,0.4536462,0.60267395,0.56897885,0.42628133,0.41041693,0.36732954,0.548785,0.43700227,0.5046077,0.5494681,0.4187867,0.61482346,0.33973074,0.36768484,0.46683538,0.57417274,0.50116813,0.4696842,0.4221909,0.42995805,0.42661658,0.52504385,0.53496593
TCGA-BR-8591,0.35483414,0.38195208,0.41814715,0.6468311,0.6129465,0.45481414,0.5323114,0.7109108,0.4163207,0.3718904,0.16307291,0.7164808,0.45257092,0.666766,0.35359836,0.556208,0.7082114,0.2522262,0.52062064,0.49296686,0.55868614,0.34454092,0.59077245,0.5334522,0.42614102,0.6777355,0.50214434,0.7245399,0.25021887,0.30111322,0.51732594,0.57822645,0.6421969,0.65395904,0.32536215,0.21859966,0.58053756,0.48745066,0.5826874,0.5421375,0.6356084,0.33942163,0.49974334,0.30728737,0.65612996,0.59870136,0.51120377,0.43409336,0.5667593,0.47328633,0.4906609,0.42387855,0.60722005,0.30469865,0.30994916,0.50666755,0.4151409,0.6838672,0.45183474,0.1863145,0.30854213,0.3247599,0.6192327,0.5806571,0.5685189,0.5653101,0.2519217,0.68663806,0.5398145,0.5012598,0.5849613,0.2850143,0.33380795,0.46307024,0.6016518,0.5206952,0.6929435,0.33916062,0.6846006,0.3828314,0.40398934,0.37934467,0.24217114,0.4322793,0.59365314,0.7105747,0.5216096,0.3600629,0.39921728,0.3727472,0.51706743,0.25589707,0.20699595,0.26462185,0.6609693,0.38069817,0.5298177,0.42977163,0.5418814,0.46677682
TCGA-BR-8592,0.5452335,0.56606245,0.40978956,0.4227543,0.46897393,0.49969083,0.3803706,0.60868716,0.54006946,0.41253448,0.33037502,0.33808577,0.6264177,0.323461,0.30517936,0.3177474,0.6672994,0.5135835,0.46181336,0.61655957,0.3869648,0.4887737,0.39669085,0.29147422,0.59306496,0.5670647,0.22067083,0.611997,0.52578056,0.43423283,0.42986166,0.5831909,0.63926154,0.58997315,0.4597501,0.2690547,0.5526566,0.5842025,0.5451307,0.54352283,0.3632903,0.39605197,0.51277345,0.3964128,0.41671962,0.59093153,0.34639537,0.64116025,0.71465987,0.47650182,0.55841887,0.37539336,0.7044004,0.38104868,0.5308044,0.5111379,0.45457232,0.6711258,0.50804466,0.5795245,0.38894424,0.48102123,0.48448485,0.59858644,0.44362468,0.6006347,0.5164804,0.4466251,0.7549386,0.56589395,0.6581314,0.4766097,0.310919,0.24104136,0.53199583,0.47625315,0.47413,0.5183133,0.46589035,0.48297516,0.35104516,0.31468108,0.50567645,0.5719241,0.3390731,0.58260715,0.46129417,0.47484556,0.26662582,0.50148517,0.2848431,0.37588024,0.5390406,0.5182988,0.49693674,0.3103203,0.6482787,0.61922073,0.51522934,0.64277565
TCGA-BR-8676,0.33521864,0.38419068,0.35720056,0.38008785,0.37983274,0.59249145,0.4601189,0.42712948,0.5005546,0.66538066,0.31015748,0.57004184,0.47299105,0.7288249,0.44537288,0.4911611,0.36602953,0.35961133,0.31180474,0.47046477,0.6105446,0.4079528,0.5597274,0.4442065,0.3004334,0.4604926,0.37356472,0.6857586,0.32649103,0.24374431,0.28996724,0.40076125,0.5172656,0.602215,0.72305334,0.6191191,0.26465672,0.2837983,0.50530344,0.37367526,0.3710441,0.469014,0.45117414,0.5446389,0.59502167,0.48155195,0.78844184,0.5201528,0.34307355,0.38222003,0.41605175,0.39103562,0.41655213,0.41833478,0.40109196,0.6388068,0.4362766,0.4554713,0.35037148,0.27911463,0.57752013,0.4570374,0.5820017,0.5383159,0.4048037,0.62231183,0.5329923,0.42593405,0.28593653,0.25980893,0.37327683,0.2614408,0.61264163,0.7262678,0.582081,0.43228933,0.37058607,0.32908595,0.4537955,0.38018703,0.57904315,0.5043736,0.5599423,0.4135303,0.32549983,0.53372943,0.517309,0.5643841,0.5051797,0.4092125,0.33974567,0.36503473,0.34089574,0.61597776,0.7370849,0.7448266,0.49720383,0.33698153,0.4655426,0.68565255
