Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
TCGA-KM-8443-01,0.21447709,0.3879781,0.40285167,0.74788785,0.46608433,0.2982044,0.66343665,0.46446234,0.35918444,0.37503624,0.571871,0.6257478,0.32096696,0.48812,0.7148869,0.37866658,0.3863545,0.36570564,0.6368417,0.5110805,0.6316118,0.592599,0.26106367,0.42632556,0.58070624,0.56295407,0.2846344,0.40257373,0.23454568,0.68769175,0.42271385,0.5185436,0.3825237,0.5504899,0.2793128,0.5902342,0.362849,0.563864,0.3806768,0.46505708,0.6305703,0.26080447,0.29634678,0.7659347,0.5420388,0.28693742,0.72321653,0.69368243,0.44637543,0.7153709,0.6715944,0.65109164,0.1606901,0.43056035,0.23672102,0.48049855,0.3436271,0.31003433,0.5029944,0.64558697,0.30982322,0.37069428,0.51141924,0.7397808,0.37666625,0.5575685,0.3277035,0.23934212,0.5025948,0.5213968,0.6052003,0.5017178,0.29561582,0.19187327,0.6497786,0.60894877,0.6693912,0.46928698,0.31293488,0.23507905,0.3275457,0.3498403,0.6730069,0.25778377,0.19948995,0.28140143,0.45733202,0.49761212,0.23835295,0.44087428,0.5492264,0.20912974,0.2193124,0.54209644,0.38542026,0.7797014,0.30458117,0.39897043,0.37376976,0.5802139
TCGA-KL-8337-01,0.26417977,0.5338552,0.3881873,0.7249069,0.47340646,0.569131,0.60687923,0.38499242,0.46721923,0.4381519,0.45727116,0.5302612,0.38852778,0.5285549,0.7042093,0.44559723,0.44673777,0.28922158,0.6559619,0.58275884,0.72056544,0.5029164,0.34475636,0.5036536,0.6078628,0.7221611,0.338732,0.33026016,0.1866879,0.6708944,0.4600074,0.52555794,0.29635176,0.649613,0.26411298,0.5964616,0.33703142,0.66893935,0.5239501,0.35130098,0.6361858,0.26402992,0.35339266,0.73976576,0.61045,0.3798111,0.59975,0.5805106,0.42648634,0.6655998,0.5327444,0.5594634,0.3451606,0.3999239,0.37051052,0.5736896,0.29881582,0.2761582,0.4121874,0.5231119,0.46475077,0.35509056,0.48066658,0.72984093,0.41070688,0.6081572,0.37546796,0.36480442,0.5898709,0.47488585,0.57563204,0.6027589,0.3118773,0.27314758,0.6350985,0.64674884,0.5648221,0.49001783,0.41963595,0.26936632,0.477817,0.37681442,0.62815666,0.34614527,0.24222487,0.34979728,0.33248478,0.43307978,0.36175102,0.32738602,0.5388088,0.26948053,0.27285153,0.6692461,0.46999273,0.6290479,0.34877127,0.38338932,0.24137653,0.58966684
TCGA-KL-8326-01,0.27431023,0.50661373,0.37361354,0.62576866,0.58810425,0.7274346,0.43828607,0.30471593,0.5014392,0.5710364,0.6143979,0.65728074,0.30534646,0.619042,0.58012104,0.57269526,0.34696102,0.25411034,0.63884515,0.54608554,0.5999983,0.49522072,0.32141387,0.5002746,0.63344985,0.62545264,0.31396013,0.2567126,0.42795128,0.4282485,0.29743117,0.5163182,0.25450224,0.5898782,0.28480357,0.4105026,0.41228145,0.60837746,0.31897438,0.4304629,0.59767,0.40155655,0.34383518,0.46143973,0.48698908,0.26453763,0.6282735,0.3168887,0.27144462,0.32143712,0.62700546,0.52338004,0.23633657,0.48868594,0.373233,0.39315137,0.3341909,0.2565618,0.42858797,0.37849814,0.32840872,0.28266945,0.45062762,0.6590382,0.34575215,0.3758896,0.3057466,0.39390254,0.6233698,0.6391585,0.5726936,0.5671959,0.39469332,0.46027833,0.676,0.5671892,0.47126615,0.5777626,0.24355923,0.39890003,0.5396396,0.5602689,0.5687792,0.3084247,0.33113903,0.28600445,0.23352936,0.4213872,0.47877133,0.44657198,0.5344281,0.31041366,0.27539998,0.6185777,0.4796849,0.47346532,0.32984644,0.38536608,0.340484,0.67349815
TCGA-KL-8344-01,0.29755723,0.5227761,0.21008453,0.49984625,0.4848139,0.60896605,0.43203616,0.5355971,0.549693,0.5974633,0.48298246,0.70541024,0.301242,0.24110606,0.5995276,0.6608246,0.5431131,0.38990924,0.67247665,0.3619109,0.5887588,0.36007383,0.38359213,0.6181406,0.60589015,0.64503294,0.44626072,0.24846974,0.50924534,0.59500253,0.24712828,0.4281984,0.32111788,0.68487036,0.53430474,0.40181443,0.35729092,0.49616045,0.29875946,0.4239209,0.40740818,0.39368618,0.4440903,0.42218357,0.34477982,0.44158584,0.6244672,0.49795264,0.2757911,0.5120841,0.5554216,0.55637306,0.37972707,0.48119766,0.37148207,0.6765497,0.63123584,0.35607705,0.29733703,0.35031557,0.5230715,0.3545216,0.40019482,0.71578413,0.5882762,0.44131818,0.41437697,0.4548407,0.52276075,0.36525583,0.5514423,0.55573684,0.2597204,0.40761948,0.75125927,0.49523854,0.55784005,0.6306202,0.37025666,0.33264348,0.47863948,0.5003033,0.6490912,0.29753423,0.3591382,0.38705853,0.29435843,0.26531136,0.645221,0.55265296,0.55122316,0.42932883,0.4917329,0.66492796,0.61471087,0.2804947,0.46741703,0.39626622,0.37388492,0.6813495
TCGA-KL-8345-01,0.34180912,0.51467663,0.3896002,0.6555659,0.48863065,0.3761692,0.59857965,0.4838786,0.42834997,0.5262464,0.43321273,0.6452604,0.33945596,0.29944336,0.60556793,0.34730098,0.37638402,0.30220965,0.60944605,0.6170839,0.62084895,0.61847204,0.30046284,0.61081237,0.6379941,0.57831013,0.36140183,0.2994203,0.35276467,0.5928293,0.41901147,0.5746475,0.30216688,0.4801349,0.23003125,0.63517916,0.34241652,0.5770956,0.49180597,0.26474434,0.570613,0.30590615,0.3940534,0.67446077,0.5109011,0.29355934,0.6283926,0.59577286,0.2871456,0.5596164,0.6493679,0.5858491,0.27393582,0.44826502,0.32264283,0.5656536,0.38497227,0.30784813,0.33473665,0.45061857,0.41241372,0.29152894,0.48027056,0.7249383,0.46111503,0.6339517,0.2845248,0.43254635,0.5269055,0.5474142,0.56659013,0.52516747,0.33684498,0.313872,0.67424417,0.5635493,0.6321193,0.55697095,0.32766336,0.2780764,0.38399154,0.2702198,0.58829933,0.29282752,0.28288954,0.272519,0.36231995,0.5437805,0.449425,0.49920803,0.57661194,0.3253677,0.2501771,0.5775083,0.56607187,0.5581036,0.33363613,0.37174723,0.37516737,0.66687423
TCGA-KL-8341-01,0.21762651,0.57708275,0.4760751,0.80672055,0.4372228,0.40659276,0.48383766,0.508985,0.5437555,0.4958306,0.61415315,0.6480861,0.20908673,0.29806125,0.4271856,0.38513538,0.24801905,0.33130047,0.6942432,0.49213338,0.5217516,0.6840812,0.42594025,0.6625609,0.4558257,0.45430577,0.2952888,0.16784523,0.42671493,0.47235125,0.48568115,0.7500408,0.37390307,0.72116387,0.23648518,0.7311489,0.38691673,0.7011138,0.4645347,0.27979773,0.48507848,0.4645885,0.47273344,0.7566722,0.5002227,0.45841134,0.56376386,0.73546064,0.2738766,0.5501399,0.6485144,0.5727444,0.16785043,0.54984087,0.23930863,0.5546975,0.5651451,0.18810853,0.5406129,0.7003045,0.54453206,0.27483463,0.538243,0.58934593,0.24549687,0.50381136,0.4121341,0.3946932,0.38959032,0.73682624,0.50336134,0.49152136,0.22633716,0.24318987,0.76338816,0.5312219,0.4678985,0.7986124,0.43904662,0.47886908,0.2639802,0.2504552,0.46274182,0.24522968,0.2435629,0.20756766,0.45438653,0.61253554,0.22260392,0.3549959,0.47853753,0.28056735,0.12876296,0.4610517,0.61723065,0.48957777,0.23104715,0.45321327,0.4103424,0.56882966
TCGA-KL-8327-01,0.35816085,0.31496412,0.37243462,0.61725426,0.5592973,0.49557117,0.6358414,0.4914257,0.30604348,0.38873148,0.38288584,0.530461,0.33713728,0.57847816,0.62544876,0.40567523,0.39337522,0.30684966,0.69303596,0.6829872,0.6435795,0.6333871,0.28555477,0.33181962,0.6466072,0.64924204,0.26320687,0.2977206,0.32051396,0.54651755,0.2742402,0.57499206,0.2979515,0.58129525,0.23940587,0.375871,0.3279194,0.3565766,0.2840329,0.25624728,0.60206234,0.2945277,0.34384686,0.5756957,0.506232,0.30685052,0.49897897,0.6061536,0.27956423,0.26827097,0.6452615,0.56026876,0.28571016,0.40134984,0.31430507,0.4338278,0.39933896,0.3351009,0.37708858,0.4965688,0.35820755,0.25197664,0.5657683,0.680795,0.38681483,0.57889414,0.26257414,0.4094239,0.59907514,0.61936176,0.5676095,0.33792412,0.44411248,0.622423,0.5689738,0.52016157,0.48379016,0.35433185,0.3419252,0.29690546,0.43024755,0.5833942,0.5009256,0.29530305,0.30584413,0.27321473,0.26397353,0.5724584,0.43174243,0.35926312,0.573359,0.27616957,0.27164567,0.63030505,0.3494041,0.6304887,0.25495625,0.3626237,0.34320894,0.5119064
TCGA-KL-8342-01,0.27309734,0.536903,0.486288,0.6988469,0.49773014,0.40957975,0.6343753,0.51678234,0.35722044,0.39225233,0.5585772,0.60955954,0.35744092,0.38900405,0.61718404,0.38697436,0.47897542,0.3181033,0.5607376,0.5902452,0.6033915,0.5679376,0.41557425,0.5518298,0.60527784,0.4418279,0.47375935,0.30410033,0.2952136,0.5454054,0.4865585,0.53577584,0.285249,0.5079725,0.25218356,0.5452111,0.32013413,0.63956994,0.5012909,0.32194877,0.5507312,0.27349457,0.28547084,0.6884306,0.48547578,0.30545038,0.6203445,0.5956613,0.3393773,0.4306687,0.6253066,0.6005106,0.28333715,0.39945832,0.3329754,0.5759094,0.35201624,0.33594,0.3977948,0.51363206,0.38344604,0.3274375,0.56016636,0.6792968,0.43126675,0.6118654,0.30493814,0.54533523,0.5727677,0.55442816,0.56862783,0.5455772,0.37609458,0.3588704,0.6264365,0.6577677,0.55521345,0.49966723,0.42454833,0.2691427,0.44282117,0.52060014,0.62417656,0.318281,0.26313737,0.32947356,0.33955443,0.47967458,0.44419003,0.395055,0.5246936,0.29917604,0.23619804,0.54223824,0.38896602,0.6228653,0.31563735,0.377285,0.37381482,0.6457808
TCGA-KL-8339-01,0.19207719,0.665854,0.6056572,0.51500297,0.65253764,0.71567404,0.4905187,0.38116717,0.7041998,0.49464643,0.32202637,0.45200935,0.44333082,0.7080154,0.5768689,0.37255847,0.24861279,0.4094683,0.59774363,0.4565876,0.5717735,0.5293622,0.4431354,0.64206475,0.46770835,0.47084892,0.49658418,0.35681868,0.268024,0.4405176,0.4935502,0.40069583,0.20298894,0.37087065,0.2619169,0.43250138,0.36540538,0.6858053,0.5144525,0.5836518,0.55418146,0.44741476,0.51056063,0.70348805,0.45731154,0.3068676,0.52992535,0.4487071,0.349172,0.53822833,0.5954564,0.5112293,0.20697635,0.32991928,0.23920228,0.728353,0.47669768,0.351371,0.4934531,0.5142652,0.5045195,0.24376783,0.5809881,0.5297243,0.33456475,0.79140556,0.46612537,0.24159887,0.5403885,0.7735943,0.63269114,0.74111193,0.4492681,0.22408822,0.6587087,0.7460637,0.77394897,0.5458038,0.23350777,0.48457772,0.45655698,0.46254322,0.54192805,0.4882663,0.44761363,0.3455342,0.29224268,0.5043536,0.27218875,0.511614,0.5265129,0.4204732,0.35438007,0.7477873,0.7058068,0.3186439,0.51910377,0.42494255,0.37745315,0.7593105
TCGA-KO-8404-01,0.11914779,0.69776404,0.6525572,0.5997653,0.39457735,0.85959285,0.8597173,0.4624766,0.51166344,0.4159489,0.5113404,0.36646646,0.6899482,0.71635485,0.17639446,0.51763177,0.27060723,0.5699783,0.287947,0.47376227,0.29731113,0.64907503,0.38861278,0.5347537,0.43675128,0.35147887,0.49506277,0.42426336,0.147901,0.70629454,0.7766781,0.39985216,0.6829504,0.18970908,0.7077988,0.19987367,0.3849645,0.3215521,0.8472459,0.78818,0.13819389,0.3819234,0.27065378,0.28044903,0.5240774,0.52124816,0.2828732,0.6234182,0.12654251,0.5063795,0.40046334,0.45451763,0.36374667,0.52876115,0.35611138,0.4255932,0.527723,0.77653974,0.1414369,0.6129965,0.41314813,0.6546495,0.5142307,0.22780617,0.5272118,0.7891679,0.49064925,0.5808136,0.5575741,0.7956427,0.5025387,0.397698,0.16021922,0.7439464,0.46653092,0.56103104,0.87641275,0.7790574,0.41949865,0.48031098,0.38470337,0.50302,0.46044287,0.69412524,0.54351246,0.70872414,0.2150192,0.6654051,0.17327505,0.5024915,0.61600566,0.37438023,0.64732856,0.53980494,0.2349748,0.7010256,0.57741237,0.2943856,0.8067256,0.46586797
TCGA-KO-8414-01,0.30222052,0.27853635,0.5215102,0.7627082,0.36972708,0.5719156,0.5963338,0.35046002,0.44712928,0.32829946,0.55377036,0.6298952,0.32660657,0.6029035,0.5577876,0.48957166,0.43200663,0.26744026,0.6465763,0.55490965,0.63694507,0.66366875,0.40418422,0.4549898,0.6516986,0.6677495,0.46053988,0.26794022,0.27140614,0.7614389,0.541866,0.5252343,0.2621897,0.5884013,0.2819473,0.40271044,0.32004064,0.65825206,0.40469176,0.31085363,0.5808356,0.32289436,0.34458476,0.73351103,0.4239696,0.26654446,0.61417556,0.53897476,0.28380492,0.54968345,0.6588843,0.6077811,0.27667525,0.42988896,0.3279999,0.48549545,0.349946,0.30148202,0.39532763,0.5248189,0.4318546,0.26464692,0.579199,0.6633404,0.34606278,0.56989247,0.2975355,0.5625038,0.57085496,0.5300928,0.5634492,0.5604652,0.34664422,0.3238616,0.6567657,0.66444,0.35946512,0.37736118,0.38662332,0.23545112,0.6793788,0.4665864,0.6446256,0.2845158,0.238226,0.361867,0.3771973,0.4733249,0.40741855,0.41332242,0.44000646,0.2880119,0.24141514,0.5679108,0.33543357,0.5930377,0.3477824,0.35421282,0.39868772,0.641345
TCGA-KN-8426-01,0.19450708,0.15400067,0.35268125,0.77546597,0.24367887,0.59631354,0.6195317,0.34035802,0.45762902,0.32238644,0.55980736,0.5913927,0.2126965,0.50159407,0.49251035,0.33182555,0.30752307,0.25665212,0.72710496,0.60501575,0.687411,0.62019676,0.40126097,0.45295522,0.48028034,0.3878557,0.41234893,0.36739573,0.48933506,0.67308104,0.49705604,0.67823786,0.2898375,0.55352896,0.22275609,0.4744926,0.4655537,0.52637875,0.3550767,0.40023077,0.4815805,0.3903976,0.3034397,0.6444065,0.4370982,0.23176637,0.5216358,0.5551285,0.36868668,0.48042953,0.719787,0.61422527,0.36891335,0.5465673,0.46732137,0.44299406,0.5028749,0.41664287,0.49386555,0.67258906,0.480071,0.41254866,0.5005767,0.6599254,0.32061777,0.4651387,0.3916027,0.6445532,0.525748,0.44539553,0.5282339,0.6318625,0.29688716,0.4598387,0.5472439,0.73736864,0.23750657,0.2827627,0.22350252,0.2867192,0.7447529,0.43185762,0.75203073,0.3715148,0.2755327,0.44643563,0.436268,0.39543295,0.46042567,0.32208258,0.48276836,0.3115585,0.2026367,0.71485597,0.5279555,0.34250852,0.5215856,0.38686734,0.4276765,0.74509174
TCGA-KN-8431-01,0.32890517,0.27360082,0.2859568,0.6784263,0.40224525,0.42122486,0.5566274,0.3551352,0.51880807,0.54333925,0.6236624,0.6563345,0.33088973,0.55540675,0.58613604,0.4032257,0.4522252,0.28953135,0.44782344,0.62086695,0.59587634,0.6644541,0.30364186,0.39377996,0.6013269,0.7014799,0.4228968,0.28991795,0.41043323,0.5855938,0.32596624,0.57788956,0.33020204,0.6005044,0.22671402,0.5045145,0.34212607,0.589806,0.412295,0.35862166,0.5463243,0.31878603,0.3610868,0.641687,0.47423717,0.28580666,0.639663,0.55592394,0.2589516,0.37221205,0.6474867,0.56166494,0.31713402,0.6047506,0.31863883,0.50057733,0.41662177,0.30485493,0.35021383,0.4985869,0.3957774,0.30414638,0.5220957,0.6929041,0.435392,0.4907254,0.3007086,0.41651052,0.5407296,0.5815945,0.5527301,0.55747306,0.29982752,0.31529078,0.72577703,0.5627793,0.30646977,0.5590641,0.31506658,0.27386022,0.53416973,0.5239777,0.59438634,0.3026473,0.3586559,0.30202314,0.35550237,0.39161927,0.35004768,0.38531545,0.5623378,0.2986949,0.2492074,0.61714107,0.60611296,0.5415729,0.31352663,0.38175726,0.334121,0.6419523
TCGA-KN-8433-01,0.25221628,0.3062131,0.24812067,0.68374455,0.21182689,0.6816429,0.5686031,0.314955,0.60563606,0.29013652,0.5677732,0.4971264,0.39930734,0.58963543,0.6140544,0.538213,0.27646106,0.23903853,0.47862706,0.5024203,0.6019404,0.6715038,0.47980306,0.39991078,0.45075917,0.71649945,0.53310645,0.35594016,0.34767455,0.7399609,0.5425616,0.5285163,0.3816064,0.64613277,0.32079437,0.5816164,0.40741158,0.540787,0.4606081,0.43023548,0.41983598,0.21951143,0.4417384,0.45159513,0.6266859,0.39401448,0.53948396,0.33673364,0.32195634,0.3671704,0.58232296,0.45895424,0.34541613,0.58040214,0.27155924,0.37322298,0.36021018,0.3677459,0.38333118,0.48556322,0.43563238,0.4063789,0.48555565,0.6447814,0.38763675,0.3459396,0.5646033,0.5951067,0.50879693,0.50857645,0.6024614,0.588734,0.38628727,0.30790365,0.673686,0.63576007,0.27002466,0.43568566,0.3825846,0.22555295,0.6846945,0.6286862,0.6392653,0.4657581,0.27559733,0.42059672,0.26713362,0.5863109,0.3908385,0.36541694,0.452621,0.3200532,0.27561778,0.58086133,0.37766045,0.50309855,0.41254377,0.35642448,0.3907822,0.52851367
TCGA-KL-8331-01,0.25416273,0.5027697,0.50864536,0.751822,0.55017257,0.42024064,0.6135336,0.3528965,0.35950422,0.39560664,0.38886428,0.6026946,0.35613072,0.61748666,0.5988533,0.37976083,0.46272188,0.2849157,0.6492491,0.54536176,0.6478894,0.5722463,0.33587903,0.54142433,0.64829886,0.62776196,0.3419812,0.25426784,0.26781577,0.65428644,0.48843366,0.52336526,0.28753227,0.34750116,0.26389962,0.6340834,0.3142299,0.6495474,0.41983625,0.3191308,0.60106134,0.26650912,0.29905933,0.70293766,0.47939798,0.26138818,0.6195519,0.58476615,0.33110917,0.439996,0.6417085,0.58821905,0.29254985,0.462826,0.31343836,0.51111877,0.36772865,0.30333084,0.3913328,0.5609289,0.398381,0.27430496,0.57120806,0.70464593,0.43304285,0.59365344,0.28927413,0.4039343,0.5490929,0.52484626,0.6011939,0.5246698,0.3936624,0.35756704,0.6176833,0.6665166,0.6269034,0.57692254,0.3644143,0.2670126,0.40373856,0.34507352,0.67392266,0.30524832,0.22509786,0.3361748,0.36163265,0.4589836,0.40927678,0.38957566,0.5431871,0.2647892,0.20642267,0.5603469,0.34633487,0.6405996,0.32261783,0.3791347,0.38683686,0.6885215
TCGA-KN-8437-01,0.63738155,0.26699165,0.1972302,0.63598144,0.3210864,0.72297823,0.42462105,0.6356578,0.57702106,0.65948343,0.5867677,0.739808,0.6223169,0.20947675,0.64524525,0.606516,0.37040782,0.36806405,0.40491354,0.3856023,0.6132057,0.6900913,0.28554496,0.50908315,0.5841388,0.37087485,0.33622012,0.3096302,0.5685576,0.5843102,0.32207066,0.63342893,0.67019904,0.6622633,0.26780182,0.4030921,0.36334693,0.2929503,0.5310171,0.5673607,0.45859393,0.3033608,0.6866742,0.42008445,0.6149389,0.41160434,0.6177811,0.204499,0.29412264,0.57237715,0.6432676,0.19917388,0.3259024,0.6719806,0.36701104,0.5569913,0.58454585,0.34930146,0.33829707,0.2760272,0.721915,0.2915818,0.2185781,0.749735,0.4766035,0.31394434,0.6569105,0.6610509,0.51615375,0.5307609,0.52691984,0.5450098,0.19156525,0.35501856,0.76512593,0.36820954,0.21933568,0.35433143,0.31133732,0.35825974,0.6804823,0.58702826,0.571274,0.3309491,0.36317754,0.2584948,0.367844,0.51320624,0.43960044,0.5743356,0.5871161,0.31500924,0.48178095,0.3558692,0.74327916,0.4596833,0.31455255,0.38443175,0.4027791,0.5694574
TCGA-B8-A54D-01,0.74416023,0.51220506,0.17593518,0.3606639,0.5678593,0.76762736,0.69003487,0.42525885,0.7063885,0.43680376,0.2578627,0.34159738,0.6350939,0.42357725,0.36585423,0.69738376,0.52612925,0.49044558,0.4395725,0.44566742,0.32305464,0.49542272,0.4842413,0.21265197,0.30574024,0.6570729,0.6859725,0.75127095,0.25209242,0.53370595,0.46769023,0.3382616,0.48463088,0.41073874,0.23932785,0.26509604,0.13980183,0.4906913,0.3791526,0.72114366,0.78458226,0.63238466,0.34275794,0.35536,0.2711365,0.3530116,0.2911679,0.5450853,0.62517583,0.8315531,0.765762,0.33878517,0.6761754,0.38117272,0.48074546,0.51738936,0.4250971,0.7076974,0.8113906,0.24433759,0.69324774,0.661868,0.6061448,0.47426283,0.46562856,0.69797266,0.54253376,0.66485083,0.68810105,0.40572673,0.44361973,0.5974387,0.79980785,0.4300351,0.1307793,0.45687026,0.45047292,0.2957366,0.53633,0.5918626,0.43112758,0.39456555,0.31896478,0.52993953,0.70272756,0.7681928,0.79674613,0.23652725,0.685604,0.25135434,0.5997276,0.5753852,0.24240327,0.74371946,0.41720146,0.43272424,0.5687931,0.53368235,0.39920726,0.4696104
TCGA-G6-A8L7-01,0.41453075,0.28844535,0.5409141,0.5223992,0.77016765,0.6964144,0.7347615,0.47359207,0.37037218,0.5020038,0.7235893,0.17818771,0.5587112,0.7516564,0.5391459,0.6423914,0.36439306,0.4987734,0.47992492,0.49613452,0.56479377,0.12651752,0.1289823,0.4663145,0.5457608,0.59120965,0.4230417,0.7077887,0.27337465,0.74060404,0.6340383,0.8195742,0.60848147,0.46697718,0.5531148,0.5935624,0.5612251,0.18961278,0.4639499,0.5166174,0.38443014,0.57269776,0.6539831,0.6157012,0.6958673,0.63931984,0.3063857,0.20476495,0.2648952,0.36675945,0.22528177,0.342376,0.3398822,0.6681935,0.72766376,0.45368207,0.6079948,0.7531336,0.69679075,0.5307078,0.42284077,0.3661055,0.47612324,0.34458035,0.50751007,0.5352409,0.41257805,0.33988735,0.7807688,0.80744344,0.69882935,0.4250052,0.33967653,0.48846418,0.56365764,0.5292447,0.4758166,0.32129225,0.48761487,0.39670318,0.5442401,0.7851163,0.43873423,0.5551439,0.6977454,0.4827415,0.4095237,0.8063198,0.34741384,0.4383446,0.66075194,0.5791387,0.48399776,0.7952108,0.35719627,0.3757908,0.33486778,0.6488013,0.5110381,0.19152842
TCGA-B8-A54F-01,0.2519247,0.55758715,0.6526771,0.5011723,0.57451904,0.6763952,0.71928704,0.25119582,0.4824583,0.6728245,0.27302322,0.65860206,0.42950177,0.21251085,0.5434542,0.59037995,0.360221,0.5682386,0.65513563,0.480298,0.5881803,0.5626762,0.5200926,0.5110529,0.30373043,0.5378526,0.39126533,0.7439985,0.35237104,0.61235386,0.6933392,0.5130204,0.7268723,0.17868578,0.2571156,0.443573,0.46347445,0.30381617,0.41662094,0.5989753,0.48579878,0.6847831,0.5603299,0.3156138,0.4093321,0.51153123,0.44266737,0.48512402,0.38442725,0.42494172,0.39838782,0.36865318,0.65685105,0.29852533,0.42539907,0.34251854,0.5237349,0.66223764,0.30041152,0.69289047,0.6353542,0.59017134,0.24775694,0.2907114,0.48337018,0.49844718,0.49453786,0.48798406,0.46966818,0.2701174,0.34201616,0.5149716,0.22490357,0.36442214,0.5710341,0.5212594,0.55246973,0.3347014,0.69399816,0.6819293,0.32305896,0.21843024,0.32210064,0.23232187,0.54557365,0.6062575,0.52359074,0.60078335,0.6074967,0.56343985,0.4556009,0.5221406,0.34403813,0.6005094,0.48850027,0.70066935,0.48115003,0.49731243,0.7133685,0.4157671
TCGA-B8-A8YJ-01,0.19638765,0.6445848,0.27514824,0.51338303,0.44631246,0.33757222,0.6959082,0.5535584,0.4471436,0.47613782,0.63928354,0.33707905,0.35980433,0.17353982,0.5887898,0.5922247,0.79806244,0.6341423,0.723681,0.55162585,0.44328168,0.4325434,0.69899166,0.31173164,0.59633684,0.74065506,0.66173726,0.4649606,0.22994646,0.31888625,0.2001946,0.27605343,0.5578957,0.44301626,0.46111214,0.38725698,0.28105614,0.4615912,0.44846427,0.3216027,0.3252212,0.6294269,0.58402234,0.6499549,0.35033578,0.48564547,0.5203583,0.67074037,0.32126078,0.41095388,0.61218935,0.5090596,0.5269104,0.3485973,0.32324237,0.7568585,0.50589705,0.72069013,0.39176822,0.32084882,0.49570414,0.3467769,0.2660464,0.32249445,0.66519845,0.28157464,0.41665697,0.59859675,0.2717008,0.38276964,0.30442116,0.6699755,0.21784967,0.5442343,0.61684525,0.6034459,0.5710653,0.52955836,0.7425823,0.5749882,0.43033397,0.622181,0.53457433,0.6654525,0.53178036,0.72396314,0.37023962,0.50710005,0.73013884,0.50964004,0.20722711,0.2709348,0.5394967,0.22342691,0.57378006,0.2614305,0.62047935,0.6044471,0.65160704,0.37620094
TCGA-B8-A54K-01,0.29616332,0.2647801,0.3271979,0.3917456,0.32132775,0.4010132,0.4555962,0.4586135,0.22771637,0.6144982,0.48982728,0.6769753,0.60981756,0.32717445,0.5933991,0.6464083,0.6650318,0.29366857,0.41520596,0.29240972,0.6313199,0.660803,0.42907804,0.59195274,0.42471033,0.45043695,0.30091843,0.62620187,0.31199753,0.7587353,0.44614872,0.58514154,0.5129148,0.27613336,0.20301792,0.6533586,0.32231656,0.35502726,0.24130584,0.51343167,0.5791819,0.6377292,0.31238344,0.36922142,0.4818824,0.30253053,0.659661,0.61448205,0.27917174,0.6115672,0.6197161,0.34435165,0.6563775,0.7091718,0.302471,0.57956487,0.6275163,0.30685127,0.42885375,0.3436326,0.634895,0.5848079,0.29551062,0.3185521,0.39262325,0.30559358,0.34748632,0.38936865,0.55386007,0.3647904,0.5418928,0.44704944,0.34657502,0.34578118,0.6447023,0.61458004,0.5632756,0.29103184,0.7011791,0.4046936,0.41281343,0.22724083,0.5123832,0.26931304,0.25363207,0.5483979,0.5319848,0.32184342,0.70554566,0.67168003,0.5990483,0.25629428,0.46551234,0.31575084,0.33295465,0.597744,0.52150106,0.6671558,0.7041738,0.5974469
TCGA-3Z-A93Z-01,0.4519951,0.4833672,0.5540094,0.40147835,0.5573833,0.62174916,0.5507172,0.61632496,0.42416382,0.5181442,0.27351293,0.45095834,0.43399468,0.34196416,0.40714478,0.45495385,0.58125544,0.6306263,0.51242274,0.44850725,0.53740585,0.34148425,0.6068731,0.3557047,0.48596987,0.65675926,0.59918094,0.72188944,0.21808353,0.5043269,0.34042984,0.37752843,0.50153774,0.59170246,0.30150318,0.27907407,0.51271,0.5456435,0.38943225,0.42094886,0.5552833,0.66565263,0.6779676,0.56074727,0.30961668,0.35861933,0.5797856,0.50286335,0.56051666,0.6176501,0.6656373,0.6089094,0.6715712,0.523732,0.45986387,0.69117343,0.4529288,0.6365944,0.46697527,0.36499688,0.6719531,0.5865481,0.38564226,0.39403078,0.6278186,0.43168497,0.50205344,0.49419582,0.49150252,0.36240262,0.35104313,0.3823886,0.3336955,0.31215692,0.676187,0.65914524,0.3616422,0.32759896,0.73324656,0.6287964,0.55085725,0.44908944,0.4208956,0.5238033,0.5588137,0.5129165,0.40948546,0.49753034,0.49542075,0.36092877,0.2142604,0.6379268,0.5234707,0.29688016,0.40412128,0.38471222,0.6983135,0.69162583,0.42998987,0.47600096
