Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
A8-A08O,0.24862489,0.651412,0.43075943,0.27691042,0.19620544,0.59859324,0.46929893,0.38089737,0.60848516,0.8915032,0.87795496,0.30319652,0.44758695,0.58067966,0.705379,0.6098491,0.46990386,0.35847312,0.6355751,0.47774667,0.23518607,0.65248686,0.35203937,0.5904511,0.39959925,0.41611743,0.70580643,0.63656104,0.84960914,0.8436852,0.4540862,0.70675796,0.7841727,0.7574824,0.32488164,0.7234219,0.61967874,0.70906043,0.2128514,0.30400613,0.5586208,0.6041826,0.90753776,0.8282962,0.2804142,0.61008346,0.7281584,0.34018642,0.6223861,0.14355919,0.6933171,0.61202794,0.5484503,0.5692264,0.5169361,0.5651984,0.34197566,0.70339,0.62478787,0.64229506,0.30151546,0.35094425,0.538668,0.4383185,0.4469783,0.44528154,0.8013252,0.53779674,0.81287616,0.50898975,0.56666017,0.7703754,0.30729008,0.5263932,0.33407834,0.55753434,0.4135055,0.8444544,0.7046552,0.40375012,0.19964255,0.7131023,0.3983273,0.4098801,0.65732825,0.5540844,0.6133278,0.31953368,0.7498802,0.31236726,0.5768163,0.42390335,0.6853622,0.4590887,0.52556884,0.2711299,0.41220564,0.38231683,0.6215681,0.65888613
A8-A08P,0.6315877,0.48267806,0.4857976,0.81915736,0.83826756,0.690889,0.42935938,0.43752828,0.48466247,0.5784005,0.5080538,0.56735635,0.5373383,0.5155855,0.71109545,0.49031368,0.5862413,0.4333836,0.6198703,0.37336236,0.72799075,0.67204404,0.5024171,0.8336858,0.4952643,0.52949756,0.19999066,0.49915224,0.8175967,0.53728426,0.4176982,0.642162,0.66462994,0.21510297,0.81680685,0.29157507,0.49291667,0.28582478,0.6981835,0.7327752,0.5497628,0.4499277,0.5981949,0.6888289,0.73353267,0.8944762,0.57464826,0.4709756,0.20525779,0.48299372,0.5025043,0.8424767,0.20134163,0.6382158,0.54403687,0.7657306,0.44016573,0.59293896,0.7017683,0.57175976,0.76490384,0.53897697,0.3505924,0.76140094,0.2725985,0.22225447,0.5475158,0.824135,0.7614495,0.52640265,0.30086815,0.59763634,0.8705379,0.76588786,0.26061812,0.34528172,0.22013183,0.29250416,0.24494909,0.39159805,0.68482256,0.34570217,0.74190366,0.7845228,0.37267333,0.21572705,0.18668959,0.53964543,0.69936943,0.7832916,0.45656297,0.49683166,0.51452065,0.688467,0.80513656,0.4239663,0.8632983,0.52470607,0.5555648,0.17795199
A8-A08T,0.7399114,0.34008974,0.56346387,0.63275295,0.3714261,0.492566,0.46292436,0.3972695,0.3242462,0.6431403,0.48207998,0.181134,0.24926694,0.4888328,0.7027574,0.5828058,0.6072548,0.5579157,0.421095,0.7030497,0.28601494,0.6943331,0.41771182,0.71295804,0.22232139,0.70261425,0.8334937,0.8053703,0.4984507,0.5719218,0.1566721,0.53286266,0.6223473,0.424623,0.44948262,0.519763,0.87999916,0.75911415,0.50247633,0.6685432,0.36665627,0.5122669,0.758981,0.50500894,0.41378367,0.4466803,0.4007238,0.50897443,0.7836842,0.49443316,0.520308,0.43078065,0.797281,0.7495736,0.47586915,0.30214885,0.65603864,0.53053117,0.43517208,0.33460957,0.51108307,0.7635598,0.65573096,0.48305535,0.6632026,0.6154468,0.63960695,0.65846616,0.7029047,0.34604228,0.3800022,0.6295915,0.32612205,0.5635587,0.42629158,0.3324842,0.5959593,0.5438304,0.58246744,0.81143564,0.8143549,0.5424803,0.58858883,0.7456352,0.15874226,0.6162814,0.7244457,0.394733,0.7004576,0.261106,0.35422605,0.5597613,0.5831896,0.4979945,0.20305042,0.31657696,0.42218763,0.59086937,0.65459675,0.38458794
A8-A08X,0.46709517,0.7807878,0.47995728,0.4884847,0.66122544,0.57342803,0.32376647,0.20347679,0.33222452,0.17984048,0.42121005,0.7348157,0.28868437,0.6302813,0.6254391,0.7467283,0.70556813,0.6601967,0.16118035,0.45312238,0.3427529,0.61709607,0.44625092,0.8635001,0.6532074,0.9189791,0.3954754,0.2824469,0.36913967,0.18585971,0.46228403,0.45687267,0.352222,0.26135427,0.6147359,0.2546255,0.5127951,0.2676628,0.85136175,0.43798423,0.822611,0.31405112,0.65519714,0.32177442,0.6934408,0.7019038,0.4092143,0.79338074,0.8204217,0.61123955,0.53091043,0.9280076,0.14236504,0.512796,0.14802673,0.6490506,0.63101876,0.60974514,0.4019959,0.42275822,0.83359796,0.84429914,0.26806065,0.7384845,0.22299948,0.5899541,0.32584685,0.39185518,0.16766429,0.44012433,0.39432013,0.29560998,0.75743324,0.8818349,0.4820385,0.7796221,0.8938015,0.2353988,0.20599845,0.60367846,0.46304494,0.43355837,0.9083489,0.27667603,0.5988757,0.23213953,0.52108777,0.6080424,0.25823185,0.28680193,0.9117259,0.47120067,0.2586434,0.64006364,0.6945004,0.63058114,0.7107869,0.44305882,0.21382327,0.83644676
A8-A08Z,0.37527874,0.47662884,0.48163667,0.7539705,0.5657468,0.17603627,0.65880406,0.22510476,0.15729469,0.7104316,0.6137857,0.2277938,0.39635456,0.45734295,0.6826479,0.5879301,0.6991962,0.20199266,0.76086557,0.3984977,0.70687234,0.79921067,0.5459581,0.80256855,0.29868966,0.45066994,0.6444187,0.69230866,0.7055578,0.5670326,0.22193351,0.38293594,0.36923212,0.51909995,0.5735291,0.2565839,0.77532357,0.87600815,0.42236656,0.27568147,0.90553993,0.15969276,0.6015755,0.7622124,0.6132457,0.26896334,0.48029584,0.2990492,0.768036,0.6919686,0.6053477,0.79825246,0.40567747,0.747331,0.30453905,0.50720704,0.82111096,0.62555116,0.47853184,0.4161166,0.3674423,0.74472153,0.3317526,0.6704916,0.2030731,0.2931188,0.6511569,0.53956026,0.8105713,0.19385801,0.4786805,0.74161077,0.6362086,0.5847259,0.3075006,0.7307591,0.71243465,0.46439534,0.651609,0.76523757,0.574446,0.71573305,0.59849894,0.5330231,0.26004195,0.5974329,0.48492092,0.26937494,0.5691257,0.27717152,0.32846338,0.40291923,0.84097964,0.5192864,0.42086884,0.74135554,0.4693008,0.6361024,0.625443,0.32686073
A8-A095,0.8912325,0.3407285,0.17157364,0.91809916,0.24286178,0.81576395,0.7892231,0.36327654,0.3129376,0.4569294,0.5453098,0.2467188,0.43475097,0.69675297,0.3575232,0.6092614,0.48321375,0.17122456,0.6875675,0.6065924,0.6802477,0.4154969,0.7382062,0.4953835,0.75537217,0.46430418,0.5096396,0.52540493,0.6330397,0.71205217,0.5309469,0.8145896,0.7296734,0.76150656,0.85189414,0.88597006,0.7114193,0.35282785,0.2750139,0.16436423,0.59495676,0.44980368,0.85738504,0.2626935,0.2943253,0.39249158,0.60952795,0.5378686,0.69834656,0.32655475,0.20122595,0.24142417,0.38129503,0.6348624,0.46829084,0.66674066,0.49113348,0.51886314,0.8560846,0.5792717,0.5664968,0.6729358,0.6846874,0.73423266,0.6963078,0.17787838,0.7820778,0.4449535,0.6452878,0.86418265,0.48645127,0.6898137,0.33869502,0.55003715,0.4875308,0.92854357,0.2721148,0.37564743,0.78817993,0.6758832,0.45366323,0.3124185,0.3261712,0.4417188,0.51601243,0.6187207,0.21365017,0.5899877,0.6262414,0.22717345,0.82315767,0.6232184,0.79912454,0.6748017,0.38762608,0.5542675,0.29076937,0.15623583,0.46288884,0.4226598
A8-A09A,0.1283748,0.72246796,0.44262743,0.3214255,0.30157682,0.38733655,0.31916028,0.52410537,0.2643737,0.5289699,0.7230036,0.47021458,0.80179673,0.6506516,0.8338326,0.74682045,0.22796357,0.6197866,0.58883,0.44653863,0.18818632,0.77149856,0.5906469,0.56006616,0.3699527,0.4073429,0.6031257,0.5752506,0.8689245,0.59823704,0.36470604,0.5660213,0.80212224,0.58771014,0.199731,0.36273694,0.636016,0.53003645,0.39463347,0.2792123,0.68055123,0.7274737,0.767349,0.8954344,0.8164073,0.8128976,0.87569803,0.4895955,0.5216183,0.20214018,0.8792957,0.740355,0.47123826,0.5814816,0.84580445,0.6069577,0.48542443,0.8013856,0.47035718,0.23173118,0.74443156,0.28165704,0.20377836,0.54021704,0.36219877,0.49167258,0.4013861,0.6462358,0.8229354,0.6304606,0.37112677,0.5021795,0.6222279,0.37539312,0.38168335,0.20739973,0.3356511,0.8048923,0.5489377,0.112225875,0.40713957,0.6888039,0.6597862,0.4780659,0.5924257,0.51355344,0.42836177,0.5419398,0.67236865,0.39388302,0.3946777,0.23095408,0.3472737,0.61116034,0.4178803,0.5112783,0.7421962,0.61315453,0.5049176,0.3926084
A8-A09B,0.47139966,0.6191292,0.7736578,0.3905339,0.23968144,0.57799804,0.39379668,0.31058136,0.38310182,0.6081621,0.8254326,0.350729,0.16261753,0.8844148,0.4574042,0.39037782,0.62252223,0.50026846,0.7654149,0.5862579,0.2696463,0.5706358,0.11782554,0.65465164,0.26106444,0.752653,0.61869556,0.7102683,0.67734814,0.75136465,0.37427688,0.8381465,0.6795609,0.5350494,0.6425274,0.814594,0.8498914,0.50271094,0.43366697,0.46286625,0.77133256,0.17296737,0.8428719,0.5731156,0.19480596,0.6193812,0.16200337,0.35165027,0.68492484,0.6147232,0.58440495,0.73978853,0.5224581,0.82675076,0.33098805,0.49644935,0.68473625,0.5586844,0.8442638,0.8556732,0.1612086,0.7108221,0.76967,0.55171955,0.44568944,0.566326,0.5024076,0.23409244,0.67228335,0.39898804,0.55951905,0.49339676,0.16705185,0.47567758,0.47520608,0.34015304,0.3093692,0.7067544,0.72843266,0.55919975,0.2912425,0.4897446,0.5430742,0.37066174,0.28753144,0.62277937,0.8117888,0.3390074,0.49087486,0.35618067,0.61047775,0.8588473,0.5985168,0.36865273,0.31269628,0.24889551,0.33278936,0.74369264,0.65536666,0.4929934
A8-A09G,0.4566393,0.4055621,0.19358942,0.47017002,0.85831267,0.6714625,0.640972,0.8401125,0.5079529,0.164354,0.13314663,0.25789708,0.2995228,0.61111605,0.7628358,0.67769814,0.17490765,0.5737608,0.20013118,0.6186367,0.08817047,0.6447775,0.71738094,0.12403879,0.70797306,0.83269596,0.11157641,0.6853423,0.23035103,0.28502017,0.832627,0.8187562,0.8232472,0.49731416,0.6687244,0.7680402,0.1715729,0.111658506,0.798209,0.2635433,0.79554033,0.6538277,0.5619505,0.21021417,0.90264034,0.21767044,0.3875084,0.8640728,0.68853146,0.44822872,0.19817594,0.6773448,0.25392196,0.24750438,0.55119586,0.51159734,0.8402363,0.8175788,0.79346645,0.3089741,0.8762566,0.27637368,0.592457,0.8192354,0.58154005,0.32771677,0.13768099,0.34611967,0.46320987,0.9391343,0.56024575,0.24305573,0.828372,0.89987767,0.3520921,0.8707863,0.6696834,0.3641899,0.41202542,0.1833072,0.6908125,0.1317733,0.7078582,0.466287,0.65416706,0.7388743,0.3522653,0.4464395,0.4779359,0.16537526,0.9261889,0.58188295,0.28401923,0.7407279,0.39562505,0.90866774,0.53268844,0.5942399,0.27968556,0.6980806
A8-A09K,0.69592094,0.80766463,0.42559534,0.47968277,0.12749706,0.89944375,0.32253984,0.69034004,0.8891609,0.7502104,0.5871463,0.26415968,0.2800765,0.22274631,0.5044377,0.7357562,0.23050688,0.48923004,0.5980578,0.8411184,0.04753341,0.76314956,0.1297155,0.39877743,0.15364118,0.5799427,0.23092896,0.63928306,0.89666986,0.7139047,0.6107359,0.85852003,0.8849581,0.46752447,0.68322,0.65765053,0.7488352,0.41449216,0.26426342,0.60299474,0.13423833,0.3125767,0.7563202,0.21673888,0.062858835,0.8572333,0.55921376,0.6918923,0.81669706,0.23550496,0.73621595,0.49831605,0.19852363,0.25699213,0.7619223,0.09172243,0.43324035,0.4621308,0.45850325,0.57320136,0.26287833,0.5964769,0.85053927,0.5337894,0.23720825,0.75297534,0.72559756,0.7872598,0.8190149,0.89798474,0.27449435,0.33353212,0.33927816,0.89070344,0.8287671,0.10560144,0.08492836,0.53418833,0.74987894,0.12806489,0.8103895,0.06655463,0.17702273,0.24027511,0.30617934,0.5844853,0.6803986,0.32813376,0.69361967,0.7133802,0.5880035,0.8548676,0.5148082,0.6236243,0.517267,0.5015526,0.84657,0.6365271,0.67645526,0.28729138
A8-A09X,0.24789637,0.4177528,0.5120634,0.4228922,0.89226675,0.24610212,0.6886815,0.56219715,0.33592075,0.64444345,0.25592887,0.54088366,0.41458237,0.64058816,0.9041765,0.83552265,0.53906655,0.829141,0.3738963,0.42577788,0.6772728,0.6965158,0.8912972,0.5583553,0.7589158,0.6274307,0.09300937,0.41222507,0.12979487,0.25369626,0.7734334,0.42656246,0.4015522,0.26244542,0.7230799,0.25139105,0.37529033,0.12424217,0.8955169,0.74074394,0.8806756,0.4212942,0.6455168,0.42691952,0.9010437,0.44921425,0.17591484,0.74244595,0.41656667,0.8946306,0.47295964,0.87049246,0.31799245,0.5313111,0.6388225,0.69450873,0.8041438,0.8021509,0.8180567,0.45673883,0.89263594,0.16053298,0.683349,0.94673955,0.22536114,0.284274,0.12441818,0.7160234,0.7063632,0.3442338,0.19858706,0.12293041,0.81698215,0.73455137,0.31334978,0.6067803,0.46768615,0.4096195,0.40743613,0.16016984,0.35642114,0.2750547,0.93532336,0.3663444,0.38157678,0.5900767,0.25546432,0.18610305,0.39175922,0.40290597,0.73773706,0.6288525,0.42106465,0.5124644,0.41073918,0.68272144,0.7282551,0.6146934,0.6207196,0.591869
A8-A0A4,0.18763486,0.7213304,0.5187454,0.40465796,0.47547787,0.39087605,0.8819307,0.8628582,0.3942667,0.7084044,0.30593997,0.17237212,0.1875265,0.8624729,0.75112087,0.5756724,0.4983606,0.25626326,0.54767543,0.50113297,0.41558397,0.21659537,0.5385333,0.43536708,0.52784127,0.5329833,0.75467217,0.71391785,0.5458263,0.77306646,0.688174,0.75883675,0.57821304,0.46380547,0.29348052,0.4710537,0.72251016,0.55914474,0.714996,0.28773007,0.5878093,0.254954,0.7620964,0.4669432,0.44730082,0.09484781,0.46119952,0.6988476,0.6126549,0.47898173,0.27921695,0.26251882,0.35586312,0.37806022,0.5411324,0.34731674,0.4533338,0.4941783,0.6801319,0.7908767,0.48064634,0.5385318,0.7455264,0.69833827,0.28750944,0.3063057,0.60094756,0.59107816,0.71198386,0.453192,0.8416294,0.51818454,0.79960966,0.57836425,0.57120645,0.77511036,0.3255562,0.71339405,0.84296745,0.6700885,0.29118595,0.5016483,0.3147078,0.27627978,0.6417353,0.88916355,0.86553943,0.57454777,0.60862446,0.29204905,0.7149668,0.86157954,0.5726062,0.21078521,0.22830054,0.57748705,0.2323069,0.42157805,0.34009856,0.6316743
A8-A0A7,0.3086633,0.62735,0.7819922,0.37712118,0.77230036,0.59512323,0.4690691,0.36299002,0.52414626,0.2127024,0.5221094,0.8101213,0.6683993,0.607092,0.75597006,0.89558756,0.6138748,0.6282689,0.4704068,0.5200567,0.5119427,0.92462015,0.8500993,0.80540717,0.19507712,0.6980128,0.13346574,0.28623724,0.6214533,0.37509197,0.3169789,0.57466364,0.46713048,0.3189781,0.8126982,0.086600274,0.1605746,0.23934406,0.77356225,0.39000696,0.84195805,0.35534915,0.47604904,0.47458836,0.7449299,0.7560855,0.48013592,0.85095954,0.69051886,0.54261935,0.4316761,0.9193417,0.47355622,0.6569936,0.68498147,0.63771755,0.58014065,0.69539255,0.60658586,0.25538874,0.89201486,0.68719685,0.22829056,0.7629719,0.23181058,0.3191493,0.14587589,0.6132033,0.57831156,0.36927885,0.3215784,0.31304502,0.81567353,0.9256513,0.2830085,0.21906532,0.76907057,0.31176913,0.24306837,0.11840623,0.5321098,0.15929063,0.95175576,0.60127383,0.46223268,0.0688291,0.5029622,0.7413304,0.18804687,0.4822493,0.6593772,0.4579196,0.26335418,0.5703767,0.80128604,0.912441,0.6893772,0.68734676,0.19572648,0.66669166
AC-A23C,0.45134813,0.10847146,0.33529636,0.604464,0.7919812,0.5298139,0.53448063,0.41109973,0.15171231,0.14579977,0.49896285,0.19180544,0.4227153,0.33169693,0.34078825,0.8514395,0.2990079,0.7046092,0.7870074,0.7067592,0.21736403,0.8296571,0.53137505,0.28676927,0.39103335,0.74232435,0.48632303,0.27041695,0.61158407,0.34755722,0.26555386,0.67004585,0.85472023,0.68329823,0.17482114,0.80415505,0.69759524,0.602449,0.5022397,0.4515533,0.7346787,0.09999858,0.3013505,0.7541015,0.5616976,0.62338716,0.5789198,0.6114286,0.45373964,0.48842436,0.61751527,0.42177588,0.91452557,0.81438994,0.7768154,0.22860092,0.53498745,0.84580004,0.82308674,0.37713754,0.39871317,0.3279357,0.5336966,0.66256094,0.65300494,0.7265575,0.4703741,0.20039482,0.6048174,0.8045467,0.66945356,0.7831625,0.39430207,0.53784835,0.22627653,0.7651535,0.8052739,0.35957524,0.517053,0.4144776,0.6521609,0.46718207,0.6034137,0.7970943,0.33750483,0.56949526,0.4015454,0.4613819,0.26781443,0.42337328,0.47806522,0.8722428,0.8695289,0.66155326,0.4440463,0.7666701,0.37547946,0.40730092,0.41588625,0.810884
AC-A23E,0.3532982,0.6180105,0.62531245,0.75840676,0.7714807,0.35827395,0.54907,0.1121518,0.20895159,0.23542616,0.6252107,0.30359337,0.69342804,0.6015959,0.50767225,0.7001926,0.5692792,0.5254929,0.65187955,0.43378225,0.66223115,0.548548,0.9001224,0.6371276,0.41335765,0.37706771,0.72189987,0.5867753,0.49677056,0.58995473,0.31375974,0.3221146,0.4861876,0.62533027,0.52566576,0.45756304,0.64560074,0.71902627,0.22291069,0.22443286,0.87558424,0.3776706,0.44192055,0.8865305,0.5093234,0.19673938,0.5511395,0.2040137,0.7075163,0.42660758,0.74996376,0.51346505,0.53593296,0.8262285,0.3954463,0.6304107,0.6831235,0.5578399,0.3068722,0.21495843,0.5292494,0.71608967,0.26434794,0.53123116,0.71569306,0.33551848,0.4454924,0.32499617,0.5585297,0.29749912,0.81678396,0.74061084,0.64958733,0.35417002,0.26113096,0.76148915,0.59670496,0.5591278,0.71077526,0.7532253,0.20640916,0.8158051,0.51948977,0.6682126,0.4787414,0.52592933,0.38459212,0.3730194,0.6731972,0.2735674,0.51112914,0.23415735,0.831352,0.3039239,0.2560427,0.4164641,0.4504339,0.17403884,0.6176631,0.25558734
AC-A2B8,0.23929515,0.58998287,0.68795407,0.42986798,0.4145878,0.4268248,0.83585995,0.3585136,0.12526007,0.437625,0.5473791,0.19422078,0.5173198,0.56334364,0.76303655,0.43087423,0.8659427,0.18694295,0.750334,0.7077074,0.7361319,0.824758,0.35572866,0.60815305,0.20989111,0.6537436,0.8525382,0.82620656,0.5794608,0.601791,0.29404083,0.54646754,0.4012738,0.6910409,0.3316303,0.51051897,0.6313989,0.7928088,0.51820403,0.22118795,0.83737963,0.26449367,0.59711707,0.77528733,0.50038403,0.09613985,0.2626283,0.5739541,0.6998179,0.47539756,0.26705065,0.6790601,0.6259162,0.5265314,0.59468335,0.5432302,0.52839994,0.8512368,0.5966368,0.4528603,0.41443816,0.84238476,0.4224445,0.5513078,0.21812728,0.19542038,0.6431985,0.24481842,0.5385406,0.34697974,0.777549,0.6279422,0.44068164,0.22573379,0.32775646,0.6654843,0.69707525,0.6184193,0.69146836,0.6743328,0.67285067,0.58806497,0.40812993,0.7401208,0.4157854,0.5864554,0.6644228,0.33192486,0.64366305,0.29150504,0.24874532,0.4817598,0.7739898,0.46955746,0.41616732,0.8356143,0.49338406,0.6168199,0.71484923,0.48825753
AC-A2BK,0.9193883,0.79808927,0.06602433,0.73036844,0.11158119,0.12763676,0.81718576,0.91922307,0.7834812,0.94464016,0.100207336,0.3174311,0.7877109,0.6113251,0.20127834,0.13078007,0.7795144,0.18754213,0.26953,0.25083086,0.2761812,0.2898585,0.37589154,0.4032352,0.88057333,0.6013088,0.18071792,0.4085208,0.341127,0.26917922,0.872478,0.19066283,0.75778806,0.58155084,0.13315552,0.6255896,0.6616815,0.9099083,0.5236111,0.29688364,0.45134002,0.9119337,0.42744002,0.1616559,0.9161433,0.7597412,0.91718054,0.43394095,0.3020787,0.4396956,0.41507062,0.19674668,0.4365919,0.15972729,0.18625763,0.8163907,0.3642615,0.10069279,0.13049893,0.75788915,0.8169875,0.10582644,0.5074438,0.10509469,0.4585201,0.81003267,0.85295933,0.8809724,0.3909334,0.38364458,0.20986809,0.49078935,0.07420254,0.42420655,0.901533,0.9046175,0.80187464,0.8863288,0.4546137,0.32426274,0.92009175,0.89376163,0.559748,0.11806033,0.92678255,0.94090235,0.72058403,0.8804629,0.7867853,0.38575894,0.7660478,0.07521577,0.18716267,0.37262714,0.65619993,0.82055795,0.11570236,0.91612995,0.10345982,0.7811874
AC-A2BM,0.6428368,0.6424909,0.69591784,0.29734135,0.2882287,0.44171137,0.27209133,0.43825427,0.94045866,0.8186965,0.6679554,0.5765141,0.4890556,0.3598373,0.73326504,0.5089357,0.6322356,0.40677807,0.82840276,0.66067326,0.40916282,0.73257357,0.3740219,0.2513302,0.19140607,0.71737206,0.3216097,0.7968899,0.770857,0.71618706,0.68141574,0.5572573,0.6853187,0.7769027,0.3090348,0.84236467,0.8239826,0.7230568,0.39259,0.5365261,0.2200002,0.12591767,0.48759007,0.7000701,0.17900848,0.6355342,0.5611685,0.3140505,0.8123305,0.29206067,0.59034276,0.5222137,0.30916688,0.5300185,0.8778085,0.16245714,0.6360579,0.6815417,0.41112953,0.8268929,0.17936237,0.547639,0.69514424,0.28943992,0.06314019,0.48748443,0.5989343,0.753405,0.772382,0.58133155,0.5675727,0.6733837,0.23737429,0.7837079,0.8614983,0.20680095,0.17843431,0.5684487,0.80756044,0.12623842,0.7073796,0.23800609,0.23922601,0.42412955,0.43241996,0.35831466,0.3384314,0.33488637,0.6882671,0.90136015,0.45788464,0.5877305,0.62505805,0.5517109,0.6433945,0.8648668,0.90931153,0.571475,0.93734163,0.20216346
AC-A2FB,0.44974765,0.82131815,0.62790203,0.5271784,0.283122,0.7762706,0.76964545,0.4527182,0.33765203,0.17485033,0.5593027,0.30215696,0.78450567,0.80867076,0.42873192,0.8733465,0.4958391,0.16791643,0.64868844,0.56481904,0.76949155,0.6414989,0.7502194,0.71903276,0.13033903,0.5873184,0.35166845,0.70137835,0.74723315,0.5296724,0.7562509,0.70393276,0.550189,0.91094077,0.5800517,0.27274704,0.29316807,0.1333338,0.41715944,0.14210972,0.639931,0.27450678,0.7327027,0.6947104,0.09300056,0.41265655,0.1842327,0.6574705,0.66819036,0.406885,0.18899295,0.6000272,0.64920026,0.37527964,0.7872592,0.17263873,0.3057257,0.85457927,0.61965686,0.7313043,0.3304343,0.8970486,0.6476009,0.8038557,0.34889242,0.58009744,0.7977739,0.21241882,0.20753445,0.70823866,0.4356625,0.46497613,0.7925689,0.6220153,0.4512527,0.6127851,0.5412995,0.46521604,0.6826147,0.38385892,0.17642304,0.13574971,0.31961024,0.47239393,0.6533055,0.34274366,0.8824959,0.58010286,0.29026616,0.23669113,0.72509205,0.52598417,0.5882036,0.89051545,0.40597776,0.77431774,0.3623466,0.35800022,0.49354833,0.82809377
AC-A2FF,0.21130219,0.824755,0.6605584,0.30247408,0.43268916,0.25477204,0.86066294,0.6170678,0.2193071,0.36337587,0.6104453,0.3184663,0.8195994,0.8965936,0.7965406,0.7241797,0.7951032,0.23137532,0.68002516,0.3744052,0.7493107,0.8438591,0.83006084,0.5299995,0.2127168,0.37651113,0.62106156,0.7233607,0.58789706,0.6118742,0.5281463,0.61929077,0.43831027,0.8604124,0.26259238,0.22174716,0.34236386,0.4392233,0.47811055,0.09051145,0.802639,0.4009886,0.82755893,0.87722355,0.20398341,0.121739954,0.2208682,0.6484586,0.79601896,0.475563,0.2992207,0.6633806,0.46803397,0.34817237,0.7762002,0.37526387,0.3163547,0.88558173,0.5109457,0.43542176,0.5997659,0.6958689,0.48486978,0.6960447,0.28880647,0.36596417,0.55886394,0.20732875,0.41683102,0.52365065,0.69002116,0.38558513,0.7380903,0.2587637,0.27039108,0.57884526,0.626999,0.8319905,0.824061,0.2909183,0.35734412,0.4742927,0.38322213,0.22862023,0.7779025,0.69437915,0.78668463,0.58266413,0.32411897,0.34722364,0.5563156,0.26885808,0.50170165,0.56780934,0.44344485,0.79955,0.26544178,0.5409074,0.5576008,0.7251536
AC-A2FG,0.16010429,0.7011404,0.7558032,0.19683409,0.42936665,0.41330385,0.78315765,0.78733355,0.38130224,0.17658895,0.5528249,0.21687105,0.70684075,0.9358044,0.7119039,0.3888276,0.49184933,0.43209618,0.5662039,0.65563256,0.69742334,0.28400993,0.34633914,0.21962129,0.38617566,0.6465274,0.8594531,0.902702,0.5298987,0.7941426,0.50702286,0.76024073,0.3910094,0.87633836,0.39102775,0.67337316,0.7055654,0.33561558,0.7179002,0.19031489,0.5937314,0.47777644,0.7751629,0.8354587,0.34908706,0.11887269,0.11562152,0.78224903,0.60836476,0.48813632,0.21910918,0.28500795,0.6114601,0.37450868,0.8220023,0.3426618,0.33334064,0.8288704,0.57545316,0.6396868,0.27608833,0.7985854,0.8119728,0.54306406,0.6827035,0.5337826,0.50967956,0.17686403,0.43061906,0.6013336,0.7741772,0.49348694,0.41237044,0.26070392,0.602816,0.63825655,0.5443208,0.8221954,0.794152,0.6067628,0.44822004,0.48014504,0.14164408,0.49014735,0.6398817,0.87626815,0.90962183,0.43955055,0.47877067,0.336128,0.5870487,0.56996495,0.46360758,0.57639146,0.21712974,0.544944,0.3436066,0.6663235,0.57672495,0.79994637
AC-A3HN,0.23147354,0.86011493,0.67584527,0.51249486,0.23407528,0.58270216,0.8377156,0.25064725,0.15587184,0.28985026,0.6341778,0.40078384,0.5118698,0.6744265,0.784583,0.6778543,0.8396528,0.26087648,0.80235493,0.7026757,0.871047,0.59021604,0.240101,0.3667642,0.1445103,0.80059123,0.6750941,0.71369606,0.44666886,0.6750182,0.53194594,0.42521936,0.26984873,0.6595256,0.6539773,0.57285196,0.42894948,0.24547654,0.50931895,0.20196286,0.6318241,0.14717658,0.43729147,0.8020579,0.6579175,0.379554,0.36579132,0.79528064,0.508273,0.1559556,0.14382315,0.60628986,0.8363242,0.40100217,0.6250123,0.6368631,0.28400755,0.76752365,0.79635715,0.4967087,0.47611338,0.8188951,0.73758745,0.84540683,0.17869008,0.13265468,0.39816877,0.11236701,0.4515081,0.43202347,0.80924207,0.65928954,0.8754647,0.46791464,0.64588475,0.70834297,0.50283515,0.4815853,0.5317069,0.5321989,0.22226495,0.10909398,0.40178555,0.23224162,0.6443491,0.48488975,0.8761264,0.6279901,0.5237582,0.4946094,0.53186774,0.6225378,0.8725685,0.49967134,0.5938672,0.87963855,0.5274281,0.7417477,0.5702278,0.69022584
